timestamp,memory_usage,cpu_percent,temperature,batch_time,loss,power_consumption
2025-02-07 15:50:38.316562,499.328125,13.5,0.0,2.1618492603302,0.04731921851634979,0.218
2025-02-07 15:50:40.478440,611.453125,15.6,0.0,1.5710639953613281,0.023721477016806602,0.188
2025-02-07 15:50:42.049511,613.25,15.1,0.0,1.5788519382476807,0.017341013997793198,0.20299999999999999
2025-02-07 15:50:43.628382,614.25,14.9,0.0,1.5641539096832275,0.015478363260626793,0.184
2025-02-07 15:50:45.192557,614.796875,15.0,0.0,1.5481059551239014,0.0143566420301795,0.7340000000000001
