timestamp,memory_usage,cpu_percent,temperature,batch_time,loss,power_consumption,epoch,training_uuid
2025-02-13 06:01:17.951559,2138.765625,24.9,,1.6449129581451416,0.05406311899423599,0.795,0,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:19.596505,2145.921875,24.0,,1.2265729904174805,0.028440063819289207,1.233,1,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:20.823100,2146.03125,23.4,,1.2347970008850098,0.02041690982878208,0.405,2,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:22.057928,2146.109375,22.0,,1.2436001300811768,0.01823928952217102,0.594,3,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:23.301555,2146.265625,22.4,,1.2432432174682617,0.01721068099141121,1.546,4,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:24.544839,2146.359375,24.0,,1.2399768829345703,0.016345109790563583,1.137,5,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:25.784848,2146.46875,22.5,,1.231740951538086,0.015498458407819271,1.156,6,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:27.016630,2146.53125,23.6,,1.2523260116577148,0.014644770883023739,0.09699999999999999,7,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:28.268980,2146.6875,20.8,,1.2555699348449707,0.013775802217423916,0.179,8,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:29.524592,2146.765625,24.0,,1.2427802085876465,0.01288858987390995,1.432,9,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:30.767392,2146.859375,24.3,,1.2431190013885498,0.01198351476341486,0.106,10,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:32.010538,2146.96875,20.9,,1.2517938613891602,0.011063976213335991,0.937,11,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:33.262358,2147.0,22.8,,1.266294002532959,0.010136223398149014,1.223,12,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:34.528699,2147.0,24.6,,1.252763271331787,0.009209256619215012,0.915,13,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:35.781497,2147.0,22.9,,1.2589349746704102,0.00829449575394392,1.307,14,c12b088b-3004-43ac-8f9f-fddd5ab0b6ec
2025-02-13 06:01:37.180336,2147.5625,26.1,,1.8361258506774902,0.03870794549584389,0.8340000000000001,0,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:39.016486,2149.875,24.8,,1.245784044265747,0.019078608602285385,1.1039999999999999,1,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:40.262322,2149.875,22.3,,1.224092960357666,0.014094741083681583,0.835,2,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:41.486453,2149.875,23.4,,1.2516469955444336,0.012771823443472385,0.863,3,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:42.738146,2149.875,23.0,,1.2426321506500244,0.01188779529184103,1.4769999999999999,4,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:43.980823,2149.875,22.0,,1.2437469959259033,0.011028921231627464,1.008,5,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:45.224590,2149.890625,23.6,,1.2550342082977295,0.010159362107515335,0.768,6,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:46.479651,2149.890625,23.4,,1.2447240352630615,0.009281220845878124,0.434,7,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:47.724421,2149.890625,23.0,,1.245906114578247,0.008403638377785683,1.282,8,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:48.970377,2149.890625,25.6,,1.260329008102417,0.00753890722990036,1.139,9,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:50.230781,2149.890625,23.8,,1.2634201049804688,0.006701432168483734,0.9650000000000001,10,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:51.494255,2149.890625,29.9,,1.2632091045379639,0.0059068347327411175,1.138,11,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:52.757491,2149.890625,25.1,,1.2576332092285156,0.005170741118490696,0.963,12,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:54.015151,2149.890625,25.3,,1.2495760917663574,0.004507305566221476,1.851,13,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:55.264756,2149.890625,23.8,,1.239588975906372,0.0039275940507650375,1.081,14,d70c2903-9c16-4e65-aad8-cb97782cc546
2025-02-13 06:01:56.644897,2150.015625,23.2,,1.6467583179473877,0.05034707114100456,1.083,0,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:01:58.291688,2155.34375,22.5,,1.2545640468597412,0.0258476585149765,0.722,1,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:01:59.546279,2155.34375,24.6,,1.256824016571045,0.018370574340224266,2.0599999999999996,2,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:00.803137,2155.390625,23.5,,1.246255874633789,0.01632949896156788,0.657,3,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:02.049412,2155.40625,36.2,,1.2463040351867676,0.015210580080747604,0.994,4,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:03.295742,2155.4375,37.6,,1.2446959018707275,0.014185866340994835,0.911,5,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:04.540470,2155.46875,23.9,,1.2156989574432373,0.01315574161708355,1.1099999999999999,6,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:05.756214,2155.5,23.0,,1.257063865661621,0.012110264040529728,1.299,7,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:07.013310,2155.5625,26.5,,1.2705371379852295,0.011053374037146568,1.603,8,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:08.283875,2155.609375,23.8,,1.2580242156982422,0.009994297288358212,1.406,9,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:09.541934,2155.6875,23.5,,1.2646207809448242,0.008946065790951252,1.141,10,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:10.806580,2155.703125,22.2,,1.2544817924499512,0.007924825884401798,0.452,11,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:12.061097,2155.734375,21.7,,1.2279350757598877,0.006948919966816902,1.716,12,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:13.289060,2155.765625,23.9,,1.2561352252960205,0.006037521176040173,0.053,13,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
2025-02-13 06:02:14.545214,2155.765625,19.6,,1.2629058361053467,0.005208809394389391,0.17900000000000002,14,82c9eead-24d1-43d9-b4b1-3943ab4d67e4
