timestamp,memory_usage,cpu_percent,temperature,batch_time,loss,power_consumption,epoch,training_uuid
2025-02-11 08:59:54.567317,477.0625,8.7,,1.2921440601348877,0.26795071363449097,0.044,0,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 08:59:55.859475,532.328125,10.1,,0.842188835144043,0.022749995812773705,0.487,1,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 08:59:56.701676,532.6875,10.4,,0.83778977394104,0.01400008238852024,0.292,2,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 08:59:57.539478,532.75,12.6,,0.8459351062774658,0.010781020857393742,0.107,3,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 08:59:58.385422,532.859375,9.2,,0.8453290462493896,0.009239006787538528,0.238,4,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 08:59:59.230764,533.078125,10.7,,0.8458631038665771,0.008363872766494751,0.146,5,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:00.076637,533.140625,10.6,,0.8449838161468506,0.007816003635525703,0.127,6,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:00.921634,533.21875,12.7,,0.8479909896850586,0.0074233971536159515,0.058,7,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:01.769634,533.328125,9.6,,0.8420217037200928,0.007108224090188742,0.132,8,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:02.611669,533.53125,12.2,,0.8408291339874268,0.006838684901595116,0.054,9,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:03.452507,533.640625,9.4,,0.8473668098449707,0.006601760163903236,0.049,10,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:04.299886,533.734375,9.5,,0.8399970531463623,0.006390969268977642,0.054,11,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:05.139893,533.78125,10.3,,0.8462152481079102,0.006201864220201969,0.049,12,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:05.986117,534.078125,9.4,,0.8412837982177734,0.006030683871358633,0.054,13,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:06.827410,534.109375,11.0,,0.8381953239440918,0.005874100606888533,0.058,14,6414461c-ec46-43ec-aae9-8f5b7bf36fee
2025-02-11 09:00:07.743958,535.8125,9.9,,1.3554282188415527,0.5213170051574707,0.068,0,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:09.099398,555.765625,12.7,,0.8387420177459717,0.03396006301045418,0.073,1,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:09.938150,555.9375,11.1,,0.8477208614349365,0.020562728866934776,0.068,2,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:10.785880,556.015625,10.9,,0.8464231491088867,0.014120925217866898,0.054,3,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:11.632313,556.203125,9.6,,0.8386409282684326,0.010672984644770622,0.039,4,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:12.470966,556.25,8.6,,0.831688404083252,0.008763911202549934,0.049,5,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:13.302665,556.4375,8.8,,0.8461160659790039,0.007658592890948057,0.088,6,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:14.148791,556.515625,9.0,,0.8491809368133545,0.006972185336053371,0.058,7,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:14.997984,556.546875,10.0,,0.8426589965820312,0.006510807666927576,0.063,8,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:15.840651,556.5625,9.9,,0.8377490043640137,0.006178566254675388,0.073,9,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:16.678409,556.609375,10.6,,0.8451170921325684,0.005928089842200279,0.073,10,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:17.523536,556.609375,10.4,,0.8499109745025635,0.005733792670071125,0.068,11,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:18.373457,556.765625,9.4,,0.8470048904418945,0.005579270422458649,0.068,12,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:19.220474,556.765625,10.3,,0.8503518104553223,0.005453247576951981,0.093,13,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:20.070837,556.78125,11.2,,0.8448729515075684,0.005348560865968466,0.063,14,560c9581-ec5a-4d6b-9206-93bf55182f20
2025-02-11 09:00:20.992882,557.375,10.1,,1.300609827041626,0.13582582771778107,0.039,0,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:22.293505,590.34375,11.4,,0.8621470928192139,0.0076217250898480415,0.833,1,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:23.155660,591.296875,11.4,,0.8502168655395508,0.00580403208732605,0.039,2,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:24.005888,591.390625,8.5,,0.8406271934509277,0.005362039431929588,0.039,3,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:24.846529,591.84375,9.5,,0.8578910827636719,0.005086857359856367,0.039,4,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:25.704431,591.90625,9.0,,0.8457028865814209,0.004901563283056021,0.039,5,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:26.550147,591.9375,8.2,,0.8484230041503906,0.00476111751049757,0.044,6,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:27.398581,592.0,9.3,,0.8635072708129883,0.004642661660909653,0.054,7,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:28.262099,592.09375,8.7,,0.8610460758209229,0.004536045715212822,0.054,8,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:29.123157,592.140625,9.6,,0.8644311428070068,0.00443592295050621,0.058,9,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:29.987599,592.28125,10.0,,0.8622500896453857,0.0043387762270867825,0.068,10,bc327ae2-a7e7-4730-bbf7-811da1421b71
2025-02-11 09:00:30.849860,592.625,10.9,,0.8586790561676025,0.0042420546524226665,0.068,11,bc327ae2-a7e7-4730-bbf7-811da1421b71
