timestamp,memory_usage,cpu_percent,temperature,batch_time,loss,power_consumption
2025-02-07 15:50:59.088191,480.828125,15.0,0.0,1.4806289672851562,0.03147594630718231,0.35700000000000004
2025-02-07 15:51:00.568840,514.890625,15.3,0.0,1.1022188663482666,0.015080979093909264,0.159
2025-02-07 15:51:01.671070,516.734375,13.9,0.0,1.086209774017334,0.011619537137448788,0.159
2025-02-07 15:51:02.757297,517.4375,13.3,0.0,1.0811259746551514,0.010548095218837261,0.183
2025-02-07 15:51:03.838438,518.0625,13.4,0.0,1.0849547386169434,0.009681319817900658,0.179
