timestamp,memory_usage,cpu_percent,temperature,batch_time,loss,power_consumption,epoch,training_uuid
2025-02-11 09:32:49.272181,2979.34375,85.3,,24.625385999679565,0.2104979008436203,0.33899999999999997,0,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:33:13.897582,2982.765625,23.7,,24.452456951141357,0.12543214857578278,0.305,1,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:33:38.350059,2982.859375,24.0,,24.436447858810425,0.10426394641399384,0.335,2,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:34:02.786523,2983.109375,23.3,,24.44138503074646,0.089328333735466,0.34400000000000003,3,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:34:27.227923,2983.1875,23.3,,24.48038673400879,0.07882695645093918,0.344,4,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:34:51.708322,2983.3125,23.4,,24.43719506263733,0.07742614299058914,0.354,5,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:35:16.145533,2983.546875,23.4,,24.420386791229248,0.06348720192909241,0.354,6,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:35:40.565938,2984.03125,23.4,,23.86310386657715,0.06606148183345795,0.368,7,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:36:04.429057,2984.234375,23.7,,24.421122074127197,0.056668128818273544,0.344,8,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:36:28.850195,2984.515625,23.7,,24.410242080688477,0.05351100116968155,0.349,9,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:36:53.260450,2984.671875,23.5,,24.475964069366455,0.050560273230075836,0.354,10,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:37:17.736424,2984.96875,23.5,,23.823807954788208,0.04580679163336754,0.354,11,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:37:41.560246,2985.140625,23.6,,23.907186269760132,0.04441529139876366,0.373,12,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:38:05.467446,2985.359375,23.7,,23.878724098205566,0.04060107469558716,0.398,13,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:38:29.346184,2985.65625,23.7,,24.46155095100403,0.042440734803676605,0.349,14,4233a75d-833d-4937-90a6-4e602b4520c0
2025-02-11 09:38:54.038101,2986.59375,23.4,,24.126887798309326,0.2068023979663849,0.33,0,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:39:18.165001,2987.640625,23.7,,23.8646297454834,0.12530256807804108,0.339,1,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:39:42.029647,2987.921875,23.8,,23.863945960998535,0.1057509109377861,0.349,2,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:40:05.893606,2987.984375,24.0,,23.894920825958252,0.09312251210212708,0.33,3,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:40:29.788540,2988.171875,23.5,,23.838555812835693,0.07995419949293137,0.359,4,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:40:53.627110,2988.421875,23.4,,23.885418176651,0.07419946044683456,0.354,5,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:41:17.512542,2988.765625,23.7,,23.878236770629883,0.06434589624404907,0.325,6,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:41:41.390792,2988.96875,23.9,,23.877633810043335,0.06725569069385529,0.344,7,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:42:05.268440,2989.09375,23.5,,23.901844024658203,0.05790252983570099,0.325,8,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:42:29.170299,2989.375,23.6,,23.878515005111694,0.05394145846366882,0.369,9,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:42:53.048830,2989.703125,23.7,,23.864494800567627,0.045307569205760956,0.34400000000000003,10,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:43:16.913340,2991.03125,24.2,,24.049962043762207,0.050995174795389175,0.368,11,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:43:40.963327,2991.46875,26.3,,24.11152172088623,0.04092670977115631,0.132,12,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:44:05.074864,2991.71875,22.6,,24.077912092208862,0.04250231757760048,0.08700000000000001,13,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:44:29.152793,2992.0625,22.2,,24.109632968902588,0.04011942073702812,0.078,14,52ac5329-a818-4034-af57-80422cf49c2a
2025-02-11 09:44:53.485687,2992.546875,22.1,,24.18895387649536,0.2090492695569992,0.10200000000000001,0,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:45:17.674662,2994.28125,22.7,,24.182422876358032,0.12333326786756516,0.258,1,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:45:41.857104,2994.578125,23.4,,24.242117881774902,0.10102356225252151,1.144,2,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:46:06.099239,2994.96875,25.0,,24.05872392654419,0.08660585433244705,0.146,3,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:46:30.157981,2995.34375,22.7,,24.0188627243042,0.07961102575063705,0.195,4,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:46:54.176859,2995.546875,22.1,,24.028347730636597,0.06971758604049683,0.097,5,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:47:18.205224,2995.953125,22.3,,24.09769296646118,0.06310514360666275,0.107,6,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:47:42.302932,2996.484375,22.8,,24.13295602798462,0.0633963793516159,0.132,7,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:48:06.435907,2997.015625,22.4,,24.012314796447754,0.05376366898417473,0.175,8,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:48:30.448239,2997.53125,22.5,,24.081498861312866,0.052359532564878464,0.351,9,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:48:54.529758,2998.078125,22.3,,24.104413986206055,0.04865967109799385,0.14100000000000001,10,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:49:18.634187,2998.609375,22.1,,24.07605290412903,0.04886622726917267,0.116,11,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:49:42.710259,2999.15625,22.3,,24.051193952560425,0.04520795866847038,0.11699999999999999,12,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:50:06.761476,2999.625,22.0,,24.115620136260986,0.04275494068861008,0.10700000000000001,13,f4619a41-3366-4ab0-b77f-580f7987dfcc
2025-02-11 09:50:30.877116,3000.171875,24.8,,24.09653401374817,0.03732677549123764,0.117,14,f4619a41-3366-4ab0-b77f-580f7987dfcc
